target,tf,weight,iteration
RECK,STAT4,0.0,8
IRF9,STAT4,0.0,8
GADD45B,STAT4,0.0,8
EOMES,STAT4,0.0,8
TERF1,STAT4,0.0,8
MIF,STAT4,0.0,8
DPF3,STAT4,0.0,8
FTO,STAT4,0.0,8
S100A11,STAT4,0.0,8
LEF1,STAT4,0.0,8
CLU,STAT4,0.0,8
LAT2,STAT4,0.0,8
ZBTB20,STAT4,0.0,8
ARID5A,STAT4,0.0,8
BCL2L11,STAT4,0.0,8
PRKCE,STAT4,0.0,8
KLRK1,STAT4,0.0,8
HSD17B8,STAT4,0.0,8
PARK7,STAT4,0.0,8
GBP1,STAT4,0.0,8
FASTK,STAT4,0.0,8
CYBB,STAT4,0.0,8
IL4R,STAT4,0.0,8
MGMT,STAT4,0.0,8
MPG,STAT4,0.0,8
POLB,STAT4,0.0,8
PLAU,STAT4,0.0,8
SLC2A1,STAT4,0.0,8
LTA,STAT4,0.053985763,8
RANBP2,STAT4,0.0,8
BLMH,STAT4,0.0,8
GMPS,STAT4,0.0,8
ATF4,STAT4,0.0,8
ERAP2,STAT4,0.0,8
POLH,STAT4,0.0,8
PURA,STAT4,0.0,8
MS4A1,STAT4,0.0,8
SP100,STAT4,0.0,8
CD14,STAT4,0.0,8
THBD,STAT4,0.0,8
GP1BA,STAT4,0.0,8
ITGB2,STAT4,0.0,8
MAD2L1,STAT4,0.0,8
PIK3CD,STAT4,0.0,8
ITGA6,STAT4,0.0,8
APP,STAT4,0.0,8
CCR1,STAT4,0.0,8
CD22,STAT4,0.0,8
CD40LG,STAT4,0.0,8
CTSL,STAT4,0.0,8
HMOX1,STAT4,0.0,8
RCAN1,STAT4,0.0,8
CSRP1,STAT4,0.0,8
DDIT3,STAT4,0.0,8
F2R,STAT4,0.0,8
HSPB1,STAT4,0.0,8
S1PR1,STAT4,0.0,8
CYSLTR1,STAT4,0.0,8
SIDT1,STAT4,0.0,8
EIF5B,STAT4,0.0,8
IDE,STAT4,0.0,8
IL6ST,STAT4,0.0,8
MBD1,STAT4,0.0,8
PTGER4,STAT4,0.0,8
RNF149,STAT4,0.0,8
XBP1,STAT4,0.0,8
FOXJ1,STAT4,0.0,8
CHORDC1,STAT4,0.0,8
GLUL,STAT4,0.0,8
GRK5,STAT4,0.0,8
RGS16,STAT4,0.0,8
SSR3,STAT4,0.0,8
TXNRD3,STAT4,0.0,8
IFI6,STAT4,0.0,8
IFITM1,STAT4,0.0,8
ISG20,STAT4,0.0,8
GBP5,STAT4,0.0,8
ADAM10,STAT4,0.0,8
PIM2,STAT4,0.0,8
DNMT3A,STAT4,0.0,8
HBA2,STAT4,0.0,8
HSPA1B,STAT4,0.0,8
CASP3,STAT4,0.0,8
FBXO32,STAT4,0.0,8
ANKRD26,STAT4,0.0,8
FST,STAT4,0.0,8
PJA1,STAT4,0.0,8
TGFB2,STAT4,0.0,8
CCL7,STAT4,0.0,8
CCL13,STAT4,0.0,8
CCL8,STAT4,0.0,8
CASP9,STAT4,0.0,8
C1R,STAT4,0.0,8
CXCL1,STAT4,0.0,8
PTPN22,STAT4,0.0,8
AQP3,STAT4,0.0,8
RBM38,STAT4,0.0,8
INPP5K,STAT4,0.0,8
CD160,STAT4,0.0,8
CASP2,STAT4,0.0,8
NCL,STAT4,0.0,8
CH25H,STAT4,0.0,8
RALGDS,STAT4,0.0,8
CST3,STAT4,0.0,8
RORC,STAT4,0.0,8
CD9,STAT4,0.0,8
ENO2,STAT4,0.0,8
GABPA,STAT4,0.0,8
EED,STAT4,0.0,8
FASN,STAT4,0.0,8
IL12RB2,STAT4,0.0526431,8
AKR1C1,STAT4,0.0,8
IRS2,STAT4,0.0,8
CCR4,STAT4,0.0,8
F3,STAT4,0.0,8
GATA6,STAT4,0.0,8
TULP3,STAT4,0.0,8
C16orf54,STAT4,0.0,8
IGLL5,STAT4,0.0,8
IKZF3,STAT4,0.0,8
CLDN5,STAT4,0.0,8
TNFRSF18,STAT4,0.0,8
CD2,STAT4,0.0,8
MICB,STAT4,0.0,8
EGR1,STAT4,0.0,8
STK35,STAT4,0.0,8
WWTR1,STAT4,0.0,8
IGFBP2,STAT4,0.0,8
POLR2H,STAT4,0.0,8
ANK1,STAT4,0.0,8
GPR146,STAT4,0.0,8
AIM2,STAT4,0.0,8
ATG4C,STAT4,0.0,8
CREM,STAT4,0.0,8
DCLRE1C,STAT4,0.0,8
DDX50,STAT4,0.0,8
DIMT1,STAT4,0.0,8
GSTK1,STAT4,0.0,8
INO80,STAT4,0.0,8
KIF2A,STAT4,0.0,8
MAN1A1,STAT4,0.0,8
MED16,STAT4,0.0,8
MTMR9,STAT4,0.0,8
PPIP5K2,STAT4,0.0,8
PWP2,STAT4,0.0,8
SEMA4B,STAT4,0.0,8
SNRNP27,STAT4,0.0,8
UBR1,STAT4,0.0,8
ZC3HAV1,STAT4,0.0,8
ZNF181,STAT4,0.0,8
ZNF230,STAT4,0.0,8
ZNF302,STAT4,0.0,8
ZNF655,STAT4,0.0,8
PRR5L,STAT4,0.0,8
IL2,IRF1,0.0,8
IRF1,IRF1,0.055969644,8
CCND1,IRF1,0.056931242,8
PRF1,IRF1,0.0,8
IFNG,IRF1,0.05678696,8
KRAS,IRF1,0.0,8
FOS,IRF1,0.0,8
SMC3,IRF1,0.0,8
IRF8,IRF1,0.05499234,8
IRF2,IRF1,0.055893555,8
BCL2,IRF1,0.05710961,8
IFNB1,IRF1,0.055474576,8
CCL4,IRF1,0.05655059,8
SOCS3,IRF1,0.0,8
CD40,IRF1,0.055511713,8
TNF,IRF1,0.055675995,8
IL18,IRF1,0.055948008,8
OSM,IRF1,0.0,8
HSPA4,IRF1,0.05713642,8
APEX1,IRF1,0.0,8
HSP90AB1,IRF1,0.0,8
IL1B,IRF1,0.05702117,8
BLK,IRF1,0.0,8
STAT5A,IRF1,0.0,8
IL7R,IRF1,0.0,8
JUNB,IRF1,0.0,8
SLPI,IRF1,0.05524253,8
CDKN1C,IRF1,0.0,8
CAMK4,IRF1,0.057203278,8
LGALS3,IRF1,0.059188608,8
IL6,IRF1,0.05611347,8
STAT5B,IRF1,0.0,8
MAFB,IRF1,0.0,8
STAT3,IRF1,0.0,8
CD19,IRF1,0.0,8
MYC,IRF1,0.0,8
FCER1G,IRF1,0.0,8
CCL5,IRF1,0.056963857,8
FASLG,IRF1,0.05719976,8
MAPK8,IRF1,0.05613762,8
MYB,IRF1,0.055641428,8
BIRC3,IRF1,0.058776654,8
CD86,IRF1,0.0,8
CDKN2D,IRF1,0.0,8
SOCS1,IRF1,0.05674161,8
MMP9,IRF1,0.05606626,8
CDK4,IRF1,0.055127855,8
CDKN2A,IRF1,0.0,8
CEBPD,IRF1,0.0,8
SH2D1A,IRF1,0.0,8
IL10,IRF1,0.056290835,8
CDKN1B,IRF1,0.0,8
PIK3R1,IRF1,0.0,8
ACTB,IRF1,0.0,8
CCND2,IRF1,0.0,8
MSR1,IRF1,0.0,8
LCK,IRF1,0.056694727,8
ACAT1,IRF1,0.0,8
ACP5,IRF1,0.0,8
TNFSF11,IRF1,0.0,8
SHC1,IRF1,0.0,8
PPIG,IRF1,0.0,8
NCAM1,IRF1,0.0,8
CTNND1,IRF1,0.05557411,8
CBL,IRF1,0.0,8
CISH,IRF1,0.0,8
LYZ,IRF1,0.06386553,8
JUN,IRF1,0.05603532,8
IFI27,IRF1,0.0,8
PTPN2,IRF1,0.0,8
SPI1,IRF1,0.0,8
HBG1,IRF1,0.0,8
ECE1,IRF1,0.0,8
IRF7,IRF1,0.0,8
CCL2,IRF1,0.06014732,8
MMP7,IRF1,0.0,8
IFIT1,IRF1,0.0,8
OSGEP,IRF1,0.0,8
FCER2,IRF1,0.0,8
ID3,IRF1,0.0,8
NPTX1,IRF1,0.0,8
ACACA,IRF1,0.0,8
NF1,IRF1,0.0,8
ODC1,IRF1,0.05604243,8
CCNB1,IRF1,0.054710798,8
CXCL9,IRF1,0.0,8
CTSB,IRF1,0.0,8
CCL3,IRF1,0.0,8
RETNLB,IRF1,0.0,8
HBB,IRF1,0.0,8
ISG15,IRF1,0.0,8
S100A10,IRF1,0.0,8
DPAGT1,IRF1,0.0,8
CD68,IRF1,0.0,8
DLL1,IRF1,0.0,8
EBF1,IRF1,0.0,8
PAX5,IRF1,0.0,8
NQO1,IRF1,0.0,8
IFIT2,IRF1,0.0,8
GATA3,IRF1,0.0,8
GAS1,IRF1,0.0,8
SLC19A2,IRF1,0.0,8
EIF2AK2,IRF1,0.055929456,8
DMD,IRF1,0.0,8
DNASE1,IRF1,0.0,8
PRKCA,IRF1,0.0,8
MDM2,IRF1,0.0,8
FAS,IRF1,0.0,8
CA2,IRF1,0.0,8
IL2RA,IRF1,0.056809932,8
HDC,IRF1,0.0,8
PIM1,IRF1,0.0,8
SPP1,IRF1,0.0,8
CCND3,IRF1,0.0,8
TRH,IRF1,0.0,8
LAT,IRF1,0.0,8
CASP8,IRF1,0.053989753,8
ERAP1,IRF1,0.0,8
PLAUR,IRF1,0.0,8
CD8A,IRF1,0.0,8
TIMP1,IRF1,0.0,8
HHEX,IRF1,0.0,8
CSF2,IRF1,0.0,8
ABCC2,IRF1,0.0,8
IL1RN,IRF1,0.0,8
ABCB1,IRF1,0.0,8
SREBF1,IRF1,0.0,8
TNFSF10,IRF1,0.05659239,8
PIAS1,IRF1,0.0,8
IL12RB1,IRF1,0.055179913,8
CD79A,IRF1,0.0,8
MAP2K5,IRF1,0.0,8
TP53,IRF1,0.055461682,8
ITGA2B,IRF1,0.0,8
IGFBP3,IRF1,0.0,8
CSF1,IRF1,0.0,8
HSPA5,IRF1,0.0,8
HPS4,IRF1,0.0,8
FSD1,IRF1,0.0,8
HIF1A,IRF1,0.0,8
GSC,IRF1,0.0,8
IGBP1,IRF1,0.057326965,8
LITAF,IRF1,0.0,8
NEU1,IRF1,0.0,8
IL2RB,IRF1,0.0,8
RRAD,IRF1,0.0,8
PNP,IRF1,0.0,8
STAT4,IRF1,0.0,8
TBX21,IRF1,0.0,8
NCOA3,IRF1,0.0,8
ADA,IRF1,0.0,8
IER3,IRF1,0.0,8
APOE,IRF1,0.0,8
IL19,IRF1,0.0,8
CD3E,IRF1,0.0,8
CD69,IRF1,0.0,8
FGL2,IRF1,0.0,8
STMN1,IRF1,0.0,8
PROS1,IRF1,0.0,8
ACTA2,IRF1,0.0,8
ACO1,IRF1,0.0,8
IL18R1,IRF1,0.0,8
LEFTY1,IRF1,0.0,8
RUNX3,IRF1,0.0,8
GATA2,IRF1,0.0,8
CNR1,IRF1,0.0,8
CCL19,IRF1,0.055877343,8
FOXP3,IRF1,0.055551805,8
CXCL11,IRF1,0.056779057,8
LIG3,IRF1,0.0,8
POLD1,IRF1,0.0,8
IRF3,IRF1,0.0,8
HSD17B1,IRF1,0.0,8
GZMB,IRF1,0.0,8
CCL23,IRF1,0.0,8
CD74,IRF1,0.06622527,8
CDK6,IRF1,0.0,8
ANXA1,IRF1,0.0,8
TLR7,IRF1,0.05574033,8
IL27,IRF1,0.056382645,8
HES6,IRF1,0.0,8
PLEK,IRF1,0.0,8
CHRNA1,IRF1,0.0,8
CD46,IRF1,0.0,8
POLR2K,IRF1,0.05607476,8
CD38,IRF1,0.056263223,8
UCP2,IRF1,0.0,8
TNFSF14,IRF1,0.0,8
MDC1,IRF1,0.0,8
PFN1,IRF1,0.0,8
CDKN2C,IRF1,0.0,8
RGCC,IRF1,0.0,8
TNFSF13B,IRF1,0.056194387,8
HSPA8,IRF1,0.0,8
HSPA1A,IRF1,0.0,8
CITED2,IRF1,0.0,8
CD55,IRF1,0.0,8
ANGPT1,IRF1,0.0,8
MYH10,IRF1,0.0,8
HCFC1,IRF1,0.0,8
AURKA,IRF1,0.0,8
LGALS3BP,IRF1,0.0,8
TBK1,IRF1,0.0,8
FHL2,IRF1,0.0,8
MTF2,IRF1,0.0,8
ID2,IRF1,0.0,8
SLC39A4,IRF1,0.0,8
IL23A,IRF1,0.05524019,8
REL,IRF1,0.0,8
LCN2,IRF1,0.0,8
SLC22A17,IRF1,0.0,8
CXCL10,IRF1,0.0545492,8
CD200,IRF1,0.05528533,8
LPIN1,IRF1,0.0,8
CD6,IRF1,0.0,8
SOD2,IRF1,0.0,8
GFI1,IRF1,0.0,8
VCAM1,IRF1,0.05581757,8
S100A8,IRF1,0.0,8
DHX9,IRF1,0.0,8
SOCS2,IRF1,0.055269238,8
FANCF,IRF1,0.0,8
NFATC1,IRF1,0.0,8
PDGFD,IRF1,0.056285903,8
FAIM,IRF1,0.0,8
BBC3,IRF1,0.054082822,8
AATF,IRF1,0.0,8
NUCB2,IRF1,0.0,8
FLT3LG,IRF1,0.0,8
MLC1,IRF1,0.0,8
BIRC2,IRF1,0.0,8
FSCN1,IRF1,0.0,8
IFIT3,IRF1,0.054156527,8
IRS1,IRF1,0.0,8
NR3C1,IRF1,0.0,8
ALOX12,IRF1,0.0,8
EDN1,IRF1,0.0,8
RSAD2,IRF1,0.056136914,8
SNW1,IRF1,0.0,8
NFE2,IRF1,0.0,8
DUSP1,IRF1,0.0,8
LTB4R,IRF1,0.0,8
SKP2,IRF1,0.0,8
AKAP12,IRF1,0.0,8
TRIM22,IRF1,0.05615513,8
RHOH,IRF1,0.0,8
MYL9,IRF1,0.0,8
GNLY,IRF1,0.0,8
RBPJ,IRF1,0.0,8
DLD,IRF1,0.0,8
TOE1,IRF1,0.0,8
UBE2G1,IRF1,0.0,8
IFI30,IRF1,0.0,8
KIT,IRF1,0.0,8
APOBEC3G,IRF1,0.0,8
PF4,IRF1,0.0,8
SLC9A3R1,IRF1,0.0,8
SPG7,IRF1,0.05428792,8
PRKCQ,IRF1,0.0,8
SNCA,IRF1,0.0,8
BATF,IRF1,0.0,8
MAD1L1,IRF1,0.0,8
IL24,IRF1,0.0,8
TFRC,IRF1,0.0,8
CXCR4,IRF1,0.0,8
CTLA4,IRF1,0.0,8
QPCT,IRF1,0.0,8
IFITM3,IRF1,0.0,8
CD207,IRF1,0.0,8
TICAM1,IRF1,0.0,8
CAV1,IRF1,0.0,8
KPNA2,IRF1,0.0,8
FOXO1,IRF1,0.0,8
ICOS,IRF1,0.0,8
PMAIP1,IRF1,0.056762937,8
GADD45A,IRF1,0.0,8
C1QB,IRF1,0.0,8
GATA1,IRF1,0.0,8
MCF2L2,IRF1,0.0,8
HES1,IRF1,0.0,8
NFATC2,IRF1,0.0,8
IFNAR1,IRF1,0.0,8
PRKCH,IRF1,0.0,8
SMARCA2,IRF1,0.0,8
FKBP4,IRF1,0.0,8
DLK2,IRF1,0.0,8
CCL20,IRF1,0.0,8
RARA,IRF1,0.0,8
NT5E,IRF1,0.0,8
IDO1,IRF1,0.05427315,8
GLS,IRF1,0.0,8
IKZF1,IRF1,0.0,8
ASXL1,IRF1,0.0,8
KRT1,IRF1,0.0,8
RASD1,IRF1,0.0,8
TNFAIP6,IRF1,0.0,8
S100A4,IRF1,0.0,8
EHMT2,IRF1,0.0,8
MKI67,IRF1,0.056525495,8
S100A9,IRF1,0.0,8
CXCL2,IRF1,0.0,8
PDCD1,IRF1,0.0,8
MYL4,IRF1,0.0,8
SELL,IRF1,0.057985485,8
CXCR6,IRF1,0.0,8
SFMBT1,IRF1,0.0,8
CDK8,IRF1,0.0,8
SOD1,IRF1,0.0,8
MCAT,IRF1,0.0,8
PTTG1,IRF1,0.0,8
EZH2,IRF1,0.0,8
DAPK1,IRF1,0.0,8
ORMDL3,IRF1,0.0,8
NME1,IRF1,0.0,8
REST,IRF1,0.0,8
GADD45G,IRF1,0.0,8
OPTN,IRF1,0.056798365,8
RECK,IRF1,0.0,8
IRF9,IRF1,0.0,8
GADD45B,IRF1,0.0,8
EOMES,IRF1,0.0,8
TERF1,IRF1,0.0,8
MIF,IRF1,0.0,8
DPF3,IRF1,0.0,8
FTO,IRF1,0.0,8
S100A11,IRF1,0.0,8
LEF1,IRF1,0.0,8
CLU,IRF1,0.0,8
LAT2,IRF1,0.0,8
ZBTB20,IRF1,0.0,8
ARID5A,IRF1,0.0,8
BCL2L11,IRF1,0.0,8
PRKCE,IRF1,0.0,8
KLRK1,IRF1,0.0,8
HSD17B8,IRF1,0.0,8
PARK7,IRF1,0.0,8
GBP1,IRF1,0.0,8
FASTK,IRF1,0.0,8
CYBB,IRF1,0.055079676,8
IL4R,IRF1,0.0,8
MGMT,IRF1,0.0,8
MPG,IRF1,0.0,8
POLB,IRF1,0.0,8
PLAU,IRF1,0.0,8
SLC2A1,IRF1,0.0,8
LTA,IRF1,0.0,8
RANBP2,IRF1,0.0,8
BLMH,IRF1,0.056070335,8
GMPS,IRF1,0.0,8
ATF4,IRF1,0.0,8
ERAP2,IRF1,0.05558372,8
POLH,IRF1,0.05627063,8
PURA,IRF1,0.0,8
MS4A1,IRF1,0.0,8
SP100,IRF1,0.0,8
CD14,IRF1,0.0,8
THBD,IRF1,0.0,8
GP1BA,IRF1,0.0,8
ITGB2,IRF1,0.0,8
MAD2L1,IRF1,0.0,8
PIK3CD,IRF1,0.0,8
ITGA6,IRF1,0.0,8
APP,IRF1,0.0,8
CCR1,IRF1,0.0,8
CD22,IRF1,0.0,8
CD40LG,IRF1,0.0,8
CTSL,IRF1,0.0,8
HMOX1,IRF1,0.0,8
RCAN1,IRF1,0.0,8
CSRP1,IRF1,0.0,8
DDIT3,IRF1,0.0,8
F2R,IRF1,0.0,8
HSPB1,IRF1,0.0,8
S1PR1,IRF1,0.0,8
CYSLTR1,IRF1,0.0,8
SIDT1,IRF1,0.0,8
EIF5B,IRF1,0.0,8
IDE,IRF1,0.0,8
IL6ST,IRF1,0.0,8
MBD1,IRF1,0.0,8
PTGER4,IRF1,0.0,8
RNF149,IRF1,0.0,8
XBP1,IRF1,0.0,8
FOXJ1,IRF1,0.0,8
CHORDC1,IRF1,0.0,8
GLUL,IRF1,0.0,8
GRK5,IRF1,0.0,8
RGS16,IRF1,0.0,8
SSR3,IRF1,0.0,8
TXNRD3,IRF1,0.0,8
IFI6,IRF1,0.0,8
IFITM1,IRF1,0.0,8
ISG20,IRF1,0.0,8
GBP5,IRF1,0.055397958,8
ADAM10,IRF1,0.0,8
PIM2,IRF1,0.0,8
DNMT3A,IRF1,0.0,8
HBA2,IRF1,0.0,8
HSPA1B,IRF1,0.0,8
CASP3,IRF1,0.0,8
FBXO32,IRF1,0.0,8
ANKRD26,IRF1,0.0,8
FST,IRF1,0.0,8
PJA1,IRF1,0.0,8
TGFB2,IRF1,0.0,8
CCL7,IRF1,0.0,8
CCL13,IRF1,0.0,8
CCL8,IRF1,0.0,8
CASP9,IRF1,0.055021577,8
C1R,IRF1,0.055854872,8
CXCL1,IRF1,0.0,8
PTPN22,IRF1,0.0,8
AQP3,IRF1,0.0,8
RBM38,IRF1,0.0,8
INPP5K,IRF1,0.0,8
CD160,IRF1,0.0,8
CASP2,IRF1,0.0,8
NCL,IRF1,0.0,8
CH25H,IRF1,0.0,8
RALGDS,IRF1,0.0,8
CST3,IRF1,0.0,8
RORC,IRF1,0.0,8
CD9,IRF1,0.0,8
ENO2,IRF1,0.0,8
GABPA,IRF1,0.0,8
EED,IRF1,0.0,8
FASN,IRF1,0.0,8
IL12RB2,IRF1,0.0,8
AKR1C1,IRF1,0.0,8
IRS2,IRF1,0.0,8
CCR4,IRF1,0.0,8
F3,IRF1,0.0,8
GATA6,IRF1,0.0,8
TULP3,IRF1,0.0,8
C16orf54,IRF1,0.0,8
IGLL5,IRF1,0.0,8
IKZF3,IRF1,0.0,8
CLDN5,IRF1,0.0,8
TNFRSF18,IRF1,0.0,8
CD2,IRF1,0.0,8
MICB,IRF1,0.0,8
EGR1,IRF1,0.0,8
STK35,IRF1,0.0,8
WWTR1,IRF1,0.0,8
IGFBP2,IRF1,0.0,8
POLR2H,IRF1,0.0,8
ANK1,IRF1,0.0,8
GPR146,IRF1,0.0,8
AIM2,IRF1,0.0,8
ATG4C,IRF1,0.0,8
CREM,IRF1,0.0,8
DCLRE1C,IRF1,0.0,8
DDX50,IRF1,0.0,8
DIMT1,IRF1,0.0,8
GSTK1,IRF1,0.0,8
INO80,IRF1,0.0,8
KIF2A,IRF1,0.0,8
MAN1A1,IRF1,0.0,8
MED16,IRF1,0.0,8
MTMR9,IRF1,0.0,8
PPIP5K2,IRF1,0.0,8
PWP2,IRF1,0.0,8
SEMA4B,IRF1,0.0,8
SNRNP27,IRF1,0.0,8
UBR1,IRF1,0.0,8
ZC3HAV1,IRF1,0.0,8
ZNF181,IRF1,0.0,8
ZNF230,IRF1,0.0,8
ZNF302,IRF1,0.0,8
ZNF655,IRF1,0.0,8
PRR5L,IRF1,0.0,8
IL2,STAT3,0.055433497,8
IRF1,STAT3,0.05651447,8
CCND1,STAT3,0.05592928,8
PRF1,STAT3,0.05583949,8
IFNG,STAT3,0.057055492,8
KRAS,STAT3,0.0,8
FOS,STAT3,0.05710257,8
SMC3,STAT3,0.0,8
IRF8,STAT3,0.0,8
IRF2,STAT3,0.0,8
BCL2,STAT3,0.05702286,8
IFNB1,STAT3,0.0,8
CCL4,STAT3,0.0,8
SOCS3,STAT3,0.05689298,8
CD40,STAT3,0.0,8
TNF,STAT3,0.057814557,8
IL18,STAT3,0.0,8
OSM,STAT3,0.05724624,8
HSPA4,STAT3,0.055477526,8
APEX1,STAT3,0.05828133,8
HSP90AB1,STAT3,0.056496657,8
IL1B,STAT3,0.05749154,8
BLK,STAT3,0.0,8
STAT5A,STAT3,0.056683563,8
IL7R,STAT3,0.0,8
JUNB,STAT3,0.06134886,8
SLPI,STAT3,0.055477817,8
CDKN1C,STAT3,0.0,8
CAMK4,STAT3,0.0,8
LGALS3,STAT3,0.0,8
IL6,STAT3,0.06033146,8
STAT5B,STAT3,0.0,8
MAFB,STAT3,0.058602624,8
STAT3,STAT3,0.055064313,8
CD19,STAT3,0.0,8
MYC,STAT3,0.057280716,8
FCER1G,STAT3,0.0,8
CCL5,STAT3,0.058924668,8
FASLG,STAT3,0.05723587,8
MAPK8,STAT3,0.05704286,8
MYB,STAT3,0.056782007,8
BIRC3,STAT3,0.05712256,8
CD86,STAT3,0.0,8
CDKN2D,STAT3,0.056791674,8
SOCS1,STAT3,0.05645431,8
MMP9,STAT3,0.05593875,8
CDK4,STAT3,0.05560429,8
CDKN2A,STAT3,0.0,8
CEBPD,STAT3,0.055617526,8
SH2D1A,STAT3,0.055449784,8
IL10,STAT3,0.059770714,8
CDKN1B,STAT3,0.056405973,8
PIK3R1,STAT3,0.05570797,8
ACTB,STAT3,0.0,8
CCND2,STAT3,0.0555432,8
MSR1,STAT3,0.0,8
LCK,STAT3,0.0,8
ACAT1,STAT3,0.0,8
ACP5,STAT3,0.0,8
TNFSF11,STAT3,0.057911903,8
SHC1,STAT3,0.0,8
PPIG,STAT3,0.0,8
NCAM1,STAT3,0.0,8
CTNND1,STAT3,0.0,8
CBL,STAT3,0.0,8
CISH,STAT3,0.057296705,8
LYZ,STAT3,0.0,8
JUN,STAT3,0.0,8
IFI27,STAT3,0.0,8
PTPN2,STAT3,0.05557584,8
SPI1,STAT3,0.058328524,8
HBG1,STAT3,0.055297103,8
ECE1,STAT3,0.057212062,8
IRF7,STAT3,0.0,8
CCL2,STAT3,0.058638263,8
MMP7,STAT3,0.05658606,8
IFIT1,STAT3,0.0,8
OSGEP,STAT3,0.0,8
FCER2,STAT3,0.0,8
ID3,STAT3,0.0,8
NPTX1,STAT3,0.0,8
ACACA,STAT3,0.055808697,8
NF1,STAT3,0.0,8
ODC1,STAT3,0.0,8
CCNB1,STAT3,0.0,8
CXCL9,STAT3,0.05695128,8
CTSB,STAT3,0.0,8
CCL3,STAT3,0.0,8
RETNLB,STAT3,0.0,8
HBB,STAT3,0.0,8
ISG15,STAT3,0.0,8
S100A10,STAT3,0.0,8
DPAGT1,STAT3,0.0,8
CD68,STAT3,0.0,8
DLL1,STAT3,0.0,8
EBF1,STAT3,0.0,8
PAX5,STAT3,0.0,8
NQO1,STAT3,0.0,8
IFIT2,STAT3,0.0,8
GATA3,STAT3,0.0,8
GAS1,STAT3,0.0,8
SLC19A2,STAT3,0.0,8
EIF2AK2,STAT3,0.0,8
DMD,STAT3,0.0,8
DNASE1,STAT3,0.0,8
PRKCA,STAT3,0.0,8
MDM2,STAT3,0.0,8
FAS,STAT3,0.056067288,8
CA2,STAT3,0.0,8
IL2RA,STAT3,0.05599354,8
HDC,STAT3,0.0,8
PIM1,STAT3,0.05745487,8
SPP1,STAT3,0.0,8
CCND3,STAT3,0.056896463,8
TRH,STAT3,0.057223357,8
LAT,STAT3,0.0,8
CASP8,STAT3,0.0,8
ERAP1,STAT3,0.0,8
PLAUR,STAT3,0.0,8
CD8A,STAT3,0.0,8
TIMP1,STAT3,0.06789984,8
HHEX,STAT3,0.0,8
CSF2,STAT3,0.0,8
ABCC2,STAT3,0.0,8
IL1RN,STAT3,0.055770226,8
ABCB1,STAT3,0.057952277,8
SREBF1,STAT3,0.056713145,8
TNFSF10,STAT3,0.0,8
PIAS1,STAT3,0.0,8
IL12RB1,STAT3,0.0,8
CD79A,STAT3,0.0,8
MAP2K5,STAT3,0.054688733,8
TP53,STAT3,0.056534465,8
ITGA2B,STAT3,0.0,8
IGFBP3,STAT3,0.0,8
CSF1,STAT3,0.0,8
HSPA5,STAT3,0.0,8
HPS4,STAT3,0.0,8
FSD1,STAT3,0.0,8
HIF1A,STAT3,0.056572076,8
GSC,STAT3,0.0,8
IGBP1,STAT3,0.0,8
LITAF,STAT3,0.0,8
NEU1,STAT3,0.0,8
IL2RB,STAT3,0.0,8
RRAD,STAT3,0.0,8
PNP,STAT3,0.058507677,8
STAT4,STAT3,0.0,8
TBX21,STAT3,0.0,8
NCOA3,STAT3,0.0,8
ADA,STAT3,0.0,8
IER3,STAT3,0.0,8
APOE,STAT3,0.0,8
IL19,STAT3,0.0,8
CD3E,STAT3,0.0,8
CD69,STAT3,0.0,8
FGL2,STAT3,0.0,8
STMN1,STAT3,0.056535665,8
PROS1,STAT3,0.05525708,8
ACTA2,STAT3,0.0,8
ACO1,STAT3,0.0,8
IL18R1,STAT3,0.0,8
LEFTY1,STAT3,0.0,8
RUNX3,STAT3,0.0,8
GATA2,STAT3,0.0,8
CNR1,STAT3,0.0,8
CCL19,STAT3,0.0,8
FOXP3,STAT3,0.05569777,8
CXCL11,STAT3,0.056949668,8
LIG3,STAT3,0.0,8
POLD1,STAT3,0.0,8
IRF3,STAT3,0.0,8
HSD17B1,STAT3,0.0,8
GZMB,STAT3,0.0,8
CCL23,STAT3,0.0,8
CD74,STAT3,0.0,8
CDK6,STAT3,0.0,8
ANXA1,STAT3,0.06378977,8
TLR7,STAT3,0.0,8
IL27,STAT3,0.0,8
HES6,STAT3,0.0,8
PLEK,STAT3,0.0,8
CHRNA1,STAT3,0.0,8
CD46,STAT3,0.055794206,8
POLR2K,STAT3,0.0,8
CD38,STAT3,0.0,8
UCP2,STAT3,0.058302492,8
TNFSF14,STAT3,0.0,8
MDC1,STAT3,0.05644329,8
PFN1,STAT3,0.07055817,8
CDKN2C,STAT3,0.0,8
RGCC,STAT3,0.057008952,8
TNFSF13B,STAT3,0.0,8
HSPA8,STAT3,0.0,8
HSPA1A,STAT3,0.058204163,8
CITED2,STAT3,0.0,8
CD55,STAT3,0.0,8
ANGPT1,STAT3,0.0,8
MYH10,STAT3,0.0,8
HCFC1,STAT3,0.0,8
AURKA,STAT3,0.0,8
LGALS3BP,STAT3,0.057209224,8
TBK1,STAT3,0.0,8
FHL2,STAT3,0.0,8
MTF2,STAT3,0.0,8
ID2,STAT3,0.0,8
SLC39A4,STAT3,0.0,8
IL23A,STAT3,0.05546254,8
REL,STAT3,0.057941344,8
LCN2,STAT3,0.055891946,8
SLC22A17,STAT3,0.0,8
CXCL10,STAT3,0.057400033,8
